address	pmid	latitude	longitude
Department of Research, Cancer Registry of Norway, Oslo University Hospital, Oslo, Norway.	31722403	59.91382	  10.73874
Biology Department, Hopkins Marine Station, Stanford University, Pacific Grove, CA.	31722397	36.62079	-121.90412
Biology Department, McMaster University, Hamilton, Canada.	31710681	43.26130	 -79.91956
Department of Evolutionary Genetics, Max Planck Institute for Evolutionary Anthropology, Leipzig, Germany.	31710681	51.33969	  12.37136
Origins Institute and Department of Biochemistry and Biomedical Science, McMaster University, Hamilton, Canada.	31710681	43.25549	 -79.87338
Department of Zoology, Biodiversity Research Centre, University of British Columbia, Vancouver, Canada.	31710681	49.26164	-123.11335
Department of Cell Biology, Charles University, Prague 2, Czech Republic.	31710681	50.08695	  14.50216
Department of Biological Sciences, The University of Texas at El Paso, El Paso, TX.	31710681	31.89484	-106.43378
Department of Biology, Villanova University, Villanova, PA.	31710677	40.03625	 -75.34152
Museum of Vertebrate Zoology and Department of Integrative Biology, University of California, Berkeley, CA.	31710677	37.86906	-122.27046
Department of Biological Sciences, Marquette University, Milwaukee, WI.	31710677	43.04107	 -87.90942
Milwaukee Public Museum, Milwaukee, WI.	31710677	43.04063	 -87.92045
Bell Museum of Natural History, University of Minnesota, St. Paul, MN.	31710677	44.97772	 -93.23307
School of Human Evolution and Social Change, Arizona State University, Tempe, AZ.	31710665	33.42293	-111.92288
National Laboratory of Genomics for Biodiversity (UGA-LANGEBIO), CINVESTAV, Irapuato, Guanajuato, Mexico.	31710665	20.65936	-101.34578
Department of Anthropology, University of Miami, Coral Gables, FL.	31710665	 25.73860	 -80.2660
Department of Anthropology, University of California, Davis, CA.	31710665	 38.53455	-121.7521
Australian Centre for Ancient DNA, School of Biological Sciences and Environment Institute, The University of Adelaide, Adelaide, SA, Australia.	31710665	-34.92635	 138.6046
Department of Human Genetics, University of Chicago, Chicago, IL.	31710665	41.88323	 -87.63240
School of Life Sciences, Arizona State University, Tempe, AZ.	31710665	33.42293	-111.92288
Forensic Anthropology and Bioarcheology Laboratory, University of Puerto Rico, Rio Piedras, Puerto Rico.	31710665	18.22801	 -65.85877
Department of Biomedical Data Science, Stanford University, Stanford, CA.	31710665	37.43356	-122.1719
Department of Ecology, Hubei Key Laboratory of Cell Homeostasis, College of Life Sciences, Wuhan University, Wuhan, China.	31702777	30.58333	 114.2667
Department of Cell Biology, Hubei Key Laboratory of Cell Homeostasis, College of Life Sciences, Wuhan University, Wuhan, China.	31702777	30.58333	 114.2667
Centre for Genomic Regulation (CRG), The Barcelona Institute of Science and Technology, Barcelona, Spain.	31702774	41.38792	 2.1699187
CNAG-CRG, Centre for Genomic Regulation (CRG), Barcelona Institute of Science and Technology (BIST), Barcelona, Spain.	31702774	41.38792	 2.1699187
Institute for Integrative Systems Biology (I2SysBio), University of Valencia and CSIC, Valencia, Spain.	31702774	39.47024	-0.3768049
Department of Entomology, Texas A&M University, College Station, TX.	31702774	30.62780	-96.334986
New York Genome Center, New York, NY.	31702774	40.72341	-74.005242
Universitat Pompeu Fabra (UPF), Department of Experimental and Health Sciences, Barcelona, Spain.	31702774	41.38792	  2.169919
Joint Unit in Genomics and Health, Foundation for the Promotion of Sanitary and Biomedical Research (FISABIO) and University of Valencia, Valencia, Spain.	31702774	39.47024	-0.3768049
Institució Catalana de Recerca i Estudis Avançats (ICREA), Barcelona, Spain.	31702774	41.38792	 2.1699187
Department of Biomedical Engineering, The Iby and Aladar Fleischman Faculty of Engineering, Tel Aviv University, Tel Aviv, Israel.	31702002	32.07358	34.7880511
School of Plant Sciences and Food Security, The George S. Wise Faculty of Life Sciences, Tel Aviv University, Ramat Aviv, Tel Aviv, Israel.	31702002	32.09590	34.9570530
The Sagol School of Neuroscience, Tel Aviv University, Tel Aviv, Israel.	31702002	32.11352	34.8045100
UCL Genetics Institute, University College London, London, United Kingdom.	31697387	51.52460	-0.1337725
Institute of Evolutionary Biology (CSIC-UPF), Barcelona, Spain.	31697387	 41.38792	 2.169919
Department of Evolutionary Anthropology, University of Vienna, Vienna, Austria.	31697387	 48.20921	16.372778
CIRAD, UMR PVBMT, St. Pierre de la Réunion, France.	31697387	-21.34180	55.477836
Section for Evolutionary Genomics, Faculty of Health and Medical Sciences, The GLOBE Institute, University of Copenhagen, Copenhagen, Denmark.	31697387	55.67576	  12.56902
Department of Genetics, Stanford University, Stanford, CA.	31697387	37.43356	-122.17193
Department of Biochemistry, Microbiology, Cell Biology and Genetics, Universidad de La Laguna, La Laguna, Spain.	31697387	28.48530	 -16.32014
Department of Genetics, Harvard Medical School, Boston, MA.	31697387	42.33620	-71.1042130
Consorci de Polítiques Ambientals de les Terres de l'Ebre (COPATE), Deltebre, Spain.	31697387	40.71944	  0.7083474
Servei de Control de Mosquits, Consell Comarcal del Baix Llobregat, Sant Feliu de Llobregat, Spain.	31697387	41.38301	  2.0496136
School of Life Sciences, Center for Evolution and Medicine, Arizona State University, Tempe, AZ.	31697387	 33.42293	-111.922884
ISGlobal, Barcelona Institute for Global Health, Hospital Clínic-Universitat de Barcelona, Barcelona, Spain.	31697387	 41.38792	   2.169919
Population Health and Immunity Division, Walter & Eliza Hall Institute, Parkville, VIC, Australia.	31697387	-37.85320	 144.872713
Department of Medical Biology, University of Melbourne, Parkville, VIC, Australia.	31697387	-37.79608	144.961601
Catalan Institution of Research and Advanced Studies (ICREA), Barcelona, Spain.	31697387	 41.38792	  2.169919
CNAG-CRG, Barcelona Institute of Science and Technology, Centre for Genomic Regulation (CRG), Barcelona, Spain.	31697387	 41.38792	  2.169919
Institut Català de Paleontologia Miquel Crusafont, Universitat Autònoma de Barcelona, Cerdanyola del Vallès, Barcelona, Spain.	31697387	41.49136	  2.140778
University Museum, Norwegian University of Science and Technology (NTNU), Trondheim, Norway.	31697387	63.41937	 10.402100
Department of Human Genetics, McGill University, Montreal, QC, Canada.	31697386	45.50887	-73.554242
Division of Basic Sciences, Fred Hutchinson Cancer Research Center, Seattle, WA.	31697328	47.62734	-122.33159
University of Puget Sound, Tacoma, WA.	31697328	47.26371	-122.48096
Department of Chemistry, New York University, New York, NY.	31697328	40.71305	 -74.00723
Howard Hughes Medical Institute, Fred Hutchinson Cancer Research Center, Seattle, WA.	31697328	47.62734	-122.331593
Unité d'Ecologie Systématique et Evolution, CNRS, Université Paris-Sud, AgroParisTech, Université Paris-Saclay, Orsay, France.	31693153	48.69932	   2.187499
Department of Biological Sciences, Mississippi State University, Mississippi State, MS.	31693153	33.45216	 -88.792085
Institute for Genomics, Biocomputing and Biotechnology, Mississippi State University, Mississippi State, MS.	31693153	33.45780	-88.793901
Laboratoire Evolution Génomes Comportement et Ecologie, CNRS, IRD, Université Paris-Sud, Université Paris-Saclay, Gif-sur-Yvette, France.	31693153	48.70183	  2.133961
Center for Genomics and Systems Biology, Department of Biology, New York University, New York, NY.	31693149	40.71305	-74.007230
Center for Genomics and Systems Biology, NYU Abu Dhabi Research Institute, New York University Abu Dhabi, Abu Dhabi, United Arab Emirates.	31693149	24.48818	  54.35495
School of Life Sciences, University of Nevada, Las Vegas, Las Vegas, NV.	31693149	36.20404	-115.25218
Department of Mathematics and Statistics, Dalhousie University, Halifax, Nova Scotia, Canada.	31688943	44.64888	 -63.57531
Department of Biochemistry and Molecular Biology, Dalhousie University, Halifax, Nova Scotia, Canada.	31688943	44.64888	-63.57531
Department of Medicine, Duke University Medical Center, Durham, NC.	31688937	36.02970	-78.92348
Duke Cancer Institute, Durham, NC.	31688937	35.90532	-78.86900
Department of Anthropology, University of California, Santa Barbara, Santa Barbara, CA.	31688937	34.41681	-119.84855
Cummings School of Veterinary Medicine, Tufts University, Boston, MA.	31688937	42.24770	 -71.67818
Department of Orthopaedics, Duke University Medical Center, Durham, NC.	31688937	35.99695	 -78.89902
Virginia-Maryland Regional College of Veterinary Medicine, Blacksburg, VA.	31688937	37.21787	-80.42856
Broad Institute, Massachussettes Institute of Technology and Harvard University, Boston, MA.	31688937	42.36460	-71.09277
Department of Biological Sciences, North Carolina State University, Raleigh, NC.	31688937	35.78404	-78.68467
Department of Statistics, North Carolina State University, Raleigh, NC.	31688937	35.78404	-78.68467
Program in Ecology, Evolution, and Conservation Biology, Department of Animal Biology, University of Illinois at Urbana-Champaign, Champaign, IL.	31688927	40.11633	-88.24352
Department of Ecology, Evolution, and Behavior, University of Minnesota, St. Paul, MN.	31688927	44.94372	-93.09428
Univ. Lille, CNRS, UMR 8198 - Evo-Eco-Paleo, F-59000 Lille, France.	31688901	50.63505	  3.0231666
Island Ecology and Evolution Research Group, IPNA-CSIC, La Laguna, Tenerife, Spain.	31670799	28.48530	-16.3201400
Department of Life Sciences, Natural History Museum, London, United Kingdom.	31670799	51.49620	 -0.1764223
Department of Life Sciences, Imperial College London, Ascot, United Kingdom.	31670799	51.40868	-0.6386275
Departamento de Biología Ambiental, Universidad de Navarra, Facultad de Ciencias, Pamplona, Spain.	31670799	42.80504	-1.6642324
LIRMM, Université de Montpellier, CNRS, Montpellier, France.	31670799	43.60077	 3.8974814
ISEM, Université de Montpellier, CNRS, IRD, EPHE, CIRAD, INRAP, Montpellier, France.	31670799	43.59712	 3.911776
BioSNS Laboratory of Biology, Scuola Normale Superiore (SNS), Pisa, Italy.	31670785	43.71614	10.396584
Institute of Physics, School of Basic Sciences, École Polytechnique Fédérale de Lausanne (EPFL), Lausanne, Switzerland.	31670785	46.52014	 6.565553
Institute of Bioengineering, School of Life Sciences, École Polytechnique Fédérale de Lausanne (EPFL), Lausanne, Switzerland.	31670785	46.52014	 6.5655534
European Brain Research Institute, Rome, Italy.	31670785	41.89056	12.4942679
Department of Clinical and Basic Neuroscience, Maurice Wohl Institute, King's College London, London, United Kingdom.	31670785	51.50015	-0.1262362
Dementia Research Institute, King's College London, London, United Kingdom.	31670785	51.52168	 -0.1229764
Key Laboratory of Bio-Resources and Eco-Environment of Ministry of Education, College of Life Sciences, Sichuan University, Chengdu, Sichuan, P.R. China.	31670774	30.66667	104.0666700
Bioinformatics Core, College of Life Sciences, Sichuan University, Chengdu, Sichuan, P. R. China.	31670774	30.66667	104.0666700
Department of Biological Sciences, New York City College of Technology, The City University of New York, Brooklyn, NY.	31670774	40.69545	-73.98782
Biology PhD Program, CUNY Graduate Center, New York, NY.	31670774	40.74844	-73.98347
Natural History Museum, University of Oslo, Oslo, Norway.	31665510	59.91981	 10.77108
Centre for Ecological and Evolutionary Synthesis, Department of Biosciences, University of Oslo, Oslo, Norway.	31665510	59.91382	 10.738741
Department of Animal Ecology, Netherlands Institute of Ecology (NIOO-KNAW), Wageningen, The Netherlands.	31665510	51.97295	  5.662746
Center for Reproductive Evolution, Department of Biology, Syracuse University, Syracuse, NY.	31665510	43.04794	-76.147448
Department of Statistics, University of Oxford, Oxford, United Kingdom.	31665393	51.75804	-1.254522
Department of Zoology, University of Oxford, Oxford, United Kingdom.	31665393	51.75804	-1.254522
Department of Microbiology, Tumor and Cell Biology, Karolinska Institutet, Stockholm, Sweden.	31665393	59.33279	18.064488
Department of Integrative Biomedical Sciences, Computational Biology Group, Institute of Infectious Disease and Molecular Medicine, University of Cape Town, Cape Town, South Africa.	31665393	-33.92711	 18.42006
Research Group for Evolutionary Immunogenomics, Max Planck Institute for Evolutionary Biology, Plön, Germany.	31651980	 54.24335	 10.36370
JC Wilt Infectious Diseases Research Center, National HIV and Retrovirology Laboratory, Public Health Agency of Canada, Winnipeg, MB, Canada.	31651980	 49.89990	-97.13886
Department of Medical Microbiology and Infectious Diseases, University of Manitoba, Winnipeg, MB, Canada.	31651980	49.89990	-97.13886
Basic Science Program, Frederick National Laboratory for Cancer Research, Frederick, MD.	31651980	39.41418	-77.41093
Ragon Institute of Massachusetts General Hospital, Massachusetts Institute of Technology and Harvard University, Cambridge, MA.	31651980	42.36460	-71.09277
Global Health Institute, School of Life Sciences, École Polytechnique Fédérale de Lausanne, Lausanne, Switzerland.	31651980	46.51963	6.632128
Swiss Institute of Bioinformatics, Lausanne, Switzerland.	31651980	46.51963	6.632128
